"Year","Month","Temperature","ApparentTemp","Humidity","WindSpeed","WindBearing","Visibility","Pressure"
2013,8,23.1986559139785,23.0193100358423,0.596088709677419,7.98099072580645,178.362903225806,14.545138172043,1014.49494623656
2013,9,15.4461265432099,15.3199922839506,0.691930555555556,10.6292647222222,217.720833333333,13.2764177777778,1015.67675
2013,10,12.8611782252051,12.447442207308,0.749302013422819,10.2432954362416,162.472483221477,11.8284863087248,1020.2050738255
2013,11,7.92516203703704,6.44472222222222,0.824444444444444,12.3933775,164.544444444444,10.0879245833333,1013.06113888889
2013,12,1.47003434886499,-0.688388590203106,0.824059139784946,10.1746806451613,185.254032258065,7.91284704301075,1025.59428763441
2014,1,2.78358721624851,0.247924133811231,0.846370967741936,11.8643150537634,172.145161290323,8.50105967741936,1013.1301344086
2014,2,5.00405919312169,2.72073412698413,0.812306547619048,11.751921875,159.065476190476,10.6624645833333,1014.87446428571
2014,3,9.54713623448482,8.40077015103933,0.640632570659489,13.0411950201884,166.095558546433,13.8044390309556,1016.30222072678
2014,4,12.9737577160494,12.4764891975309,0.690708333333333,11.2992259722222,177.205555555556,12.80090875,1012.42452777778
2014,5,15.9267547789725,15.7497759856631,0.698978494623656,11.8219443548387,196.405913978495,12.6404043010753,1010.21936827957
2014,6,19.9853780864198,19.8677546296296,0.602166666666667,9.72216388888889,206.984722222222,14.1507148611111,1014.82616666667
2014,7,21.8904483430799,21.8963412805518,0.699284750337382,9.3273318488529,186.906882591093,13.2726574898785,1010.87796221323
2014,8,20.6974985065711,20.7849014336918,0.708454301075269,8.23885040322581,209.364247311828,13.4259501344086,1012.46255376344
2014,9,17.3291975308642,17.2849382716049,0.785194444444444,8.55357222222222,181.184722222222,12.0835643055556,1016.42648611111
2014,10,12.730216256525,12.3878150633855,0.826255033557047,8.73663798657718,166.297986577181,10.1664476510067,1019.58677852349
2014,11,7.83908179012346,6.63837191358025,0.839777777777778,10.1002008333333,139.513888888889,7.89213055555556,1019.14873611111
2014,12,3.21324671445639,0.57721027479092,0.836061827956989,11.618963172043,175.466397849462,6.45101465053764,694.859462365591
2015,1,2.29751344086021,-0.782511947431302,0.831384408602151,13.0749961021505,187.173387096774,8.3671310483871,917.056142473118
2015,2,2.42473544973545,0.00311673280423278,0.8034375,10.7687677083333,167.589285714286,8.43148854166667,1017.23056547619
2015,3,7.24040675938388,5.42723194257515,0.669851951547779,14.3483720053836,171.631224764468,11.8513985195155,1020.39857335128
2015,4,11.6103240740741,10.6309645061728,0.547486111111111,14.3459720833333,212.898611111111,14.1911213888889,1017.82540277778
2015,5,17.1075044802867,17.0612828554361,0.702298387096774,11.4279055107527,188.729838709677,12.8566073924731,1013.26932795699
2015,6,20.4955169753086,20.5093132716049,0.655263888888889,10.4399779166667,211.218055555556,13.8415277777778,1016.76956944444
2015,7,23.7347147550777,23.8092816606929,0.622997311827957,9.10757956989247,199.454301075269,14.5948447580645,1015.08018817204
2015,8,23.7837066905615,23.7271729390681,0.65991935483871,7.41476411290323,155.145161290323,13.4335456989247,1015.68602150538
2015,9,18.3708179012346,18.3460416666667,0.71325,11.4783384722222,184.983333333333,12.2928643055556,958.458444444444
2015,10,10.6208351976137,10.1725279642058,0.840093959731544,9.53346912751678,151.798657718121,8.39462644295302,1019.94245637584
2015,11,6.68027777777778,5.54827932098765,0.817055555555556,9.00685430555556,203.65,8.29563680555556,1018.99298611111
2015,12,2.66398596176822,0.846609916367981,0.925537634408602,7.96084408602151,175.798387096774,4.3274809139785,1032.3302688172
2016,1,-0.122670250896057,-3.0277105734767,0.865913978494624,11.0669322580645,167.84811827957,8.2202185483871,1017.93224462366
2016,2,6.40830938697318,4.14066890166028,0.836853448275862,14.5912958333333,189.32183908046,10.9433735632184,1010.42653735632
2016,3,7.42635711081202,5.8875953342306,0.76514131897712,11.6227481830417,175.601615074024,11.1692395693136,1005.48870794078
2016,4,13.3564043209877,12.7427700617284,0.659319444444444,13.0363488888889,215.431944444444,13.3290558333333,1010.933375
2016,5,16.3040994623656,16.1784796893668,0.702567204301075,11.2660831989247,187.795698924731,13.2600811827957,1012.65389784946
2016,6,21.2978858024691,21.4514891975309,0.73325,8.99607625,183.929166666667,13.0465231944444,1013.172625
2016,7,22.7823252688172,22.8363425925926,0.669556451612903,9.11950309139785,205.353494623656,13.6402705645161,1015.30129032258
2016,8,21.4339979091995,21.3967965949821,0.674516129032258,9.14642298387097,184.842741935484,13.9477719086022,1017.99509408602
2016,9,18.4784645061728,18.3663734567901,0.688069444444444,6.85325569444444,177.405555555556,13.7409475,1017.98138888889
2016,10,9.90457867263236,8.93883668903803,0.799973154362416,11.5527548993289,190.076510067114,8.04103154362416,1020.51256375839
2016,11,5.28907407407407,3.05667438271605,0.848444444444444,10.3010036111111,168.944444444444,8.28720666666667,1019.30038888889
2016,12,1.23962813620072,-2.01626344086021,0.888051075268817,11.0227870967742,179.064516129032,7.46457889784946,1019.94594086022
